Subject ID,Slice Index,label,sequence
sub030162_601_t2_ax,6,0,t2
sub030162_601_t2_ax,7,0,t2
sub195258_601_t2_ax,0,0,t2
sub195258_601_t2_ax,1,0,t2
sub195258_601_t2_ax,2,0,t2
sub195258_601_t2_ax,3,0,t2
sub195258_601_t2_ax,4,0,t2
sub195258_601_t2_ax,5,0,t2
sub195258_601_t2_ax,6,0,t2
sub195258_601_t2_ax,7,0,t2
sub617918_601_t2_ax,0,0,t2
sub617918_601_t2_ax,1,0,t2
sub617918_601_t2_ax,2,0,t2
sub617918_601_t2_ax,3,0,t2
sub617918_601_t2_ax,4,0,t2
sub617918_601_t2_ax,5,0,t2
sub617918_601_t2_ax,6,0,t2
sub617918_601_t2_ax,7,0,t2
sub455762_501_t2_ax_thin,0,0,t2
sub455762_501_t2_ax_thin,1,0,t2
sub455762_501_t2_ax_thin,2,0,t2
sub455762_501_t2_ax_thin,3,0,t2
sub455762_501_t2_ax_thin,4,0,t2
sub455762_501_t2_ax_thin,5,0,t2
sub455762_501_t2_ax_thin,6,0,t2
sub455762_501_t2_ax_thin,7,0,t2
sub455762_501_t2_ax_thin,8,0,t2
sub455762_501_t2_ax_thin,9,0,t2
sub455762_501_t2_ax_thin,10,0,t2
sub455762_501_t2_ax_thin,11,0,t2
sub455762_501_t2_ax_thin,12,0,t2
sub455762_501_t2_ax_thin,13,0,t2
sub455762_501_t2_ax_thin,14,0,t2
sub455762_501_t2_ax_thin,15,0,t2
sub455762_501_t2_ax_thin,16,0,t2
sub455762_501_t2_ax_thin,17,0,t2
sub455762_501_t2_ax_thin,18,0,t2
sub455762_501_t2_ax_thin,19,0,t2
sub455762_501_t2_ax_thin,20,0,t2
sub455762_501_t2_ax_thin,21,0,t2
sub387566_501_t2_ax,0,0,t2
sub387566_501_t2_ax,1,0,t2
sub387566_501_t2_ax,2,0,t2
sub387566_501_t2_ax,3,0,t2
sub387566_501_t2_ax,4,0,t2
sub387566_501_t2_ax,5,0,t2
sub387566_501_t2_ax,6,0,t2
sub387566_501_t2_ax,7,0,t2
sub387566_501_t2_ax,8,0,t2
sub387566_501_t2_ax,9,0,t2
sub387566_501_t2_ax,10,0,t2
sub387566_501_t2_ax,11,0,t2
sub387566_501_t2_ax,12,0,t2
sub387566_501_t2_ax,13,0,t2
sub387566_501_t2_ax,14,0,t2
sub387566_501_t2_ax,15,0,t2
sub387566_501_t2_ax,16,0,t2
sub387566_501_t2_ax,17,0,t2
sub387566_501_t2_ax,18,0,t2
sub387566_501_t2_ax,19,0,t2
sub069820_601_t2_ax,0,0,t2
sub069820_601_t2_ax,1,0,t2
sub069820_601_t2_ax,2,0,t2
sub069820_601_t2_ax,3,0,t2
sub069820_601_t2_ax,4,0,t2
sub069820_601_t2_ax,5,0,t2
sub069820_601_t2_ax,6,0,t2
sub069820_601_t2_ax,7,0,t2
sub079924_601_t2_ax,0,0,t2
sub079924_601_t2_ax,1,0,t2
sub079924_601_t2_ax,2,0,t2
sub079924_601_t2_ax,3,0,t2
sub079924_601_t2_ax,4,0,t2
sub079924_601_t2_ax,5,0,t2
sub079924_601_t2_ax,6,0,t2
sub079924_601_t2_ax,7,0,t2
sub032978_5_t2_ax,0,0,t2
sub032978_5_t2_ax,1,0,t2
sub032978_5_t2_ax,2,0,t2
sub032978_5_t2_ax,3,0,t2
sub032978_5_t2_ax,4,0,t2
sub032978_5_t2_ax,5,0,t2
sub032978_5_t2_ax,6,0,t2
sub032978_5_t2_ax,7,0,t2
sub032978_5_t2_ax,8,0,t2
sub032978_5_t2_ax,9,0,t2
sub032978_5_t2_ax,10,0,t2
sub032978_5_t2_ax,11,0,t2
sub032978_5_t2_ax,12,0,t2
sub032978_5_t2_ax,13,0,t2
sub032978_5_t2_ax,14,0,t2
sub032978_5_t2_ax,15,0,t2
sub032978_5_t2_ax,16,0,t2
sub032978_5_t2_ax,17,0,t2
sub032978_5_t2_ax,18,0,t2
sub032978_5_t2_ax,19,0,t2
sub032978_5_t2_ax,20,0,t2
sub032978_5_t2_ax,21,0,t2
sub015713_501_t2_ax,0,0,t2
sub015713_501_t2_ax,1,0,t2
sub015713_501_t2_ax,2,0,t2
sub015713_501_t2_ax,3,0,t2
sub015713_501_t2_ax,4,0,t2
sub015713_501_t2_ax,5,0,t2
sub015713_501_t2_ax,6,0,t2
sub015713_501_t2_ax,7,0,t2
sub015713_501_t2_ax,8,0,t2
sub015713_501_t2_ax,9,0,t2
sub015713_501_t2_ax,10,0,t2
sub015713_501_t2_ax,11,0,t2
sub015713_501_t2_ax,12,0,t2
sub015713_501_t2_ax,13,0,t2
sub015713_501_t2_ax,14,0,t2
sub015713_501_t2_ax,15,0,t2
sub015713_501_t2_ax,16,0,t2
sub015713_501_t2_ax,17,0,t2
sub015713_501_t2_ax,18,0,t2
sub015713_501_t2_ax,19,0,t2
sub015713_501_t2_ax,20,0,t2
sub015713_501_t2_ax,21,0,t2
sub265435_601_t2_ax,0,0,t2
sub265435_601_t2_ax,1,0,t2
sub265435_601_t2_ax,2,0,t2
sub265435_601_t2_ax,3,0,t2
sub265435_601_t2_ax,4,0,t2
sub265435_601_t2_ax,5,0,t2
sub265435_601_t2_ax,6,0,t2
sub265435_601_t2_ax,7,0,t2
sub124374_901_t2_ffe,0,0,t2
sub124374_901_t2_ffe,1,0,t2
sub124374_901_t2_ffe,2,0,t2
sub124374_901_t2_ffe,3,0,t2
sub124374_901_t2_ffe,4,0,t2
sub124374_901_t2_ffe,5,0,t2
sub124374_901_t2_ffe,6,0,t2
sub124374_901_t2_ffe,7,0,t2
sub184046_601_t2_ax,0,0,t2
sub184046_601_t2_ax,1,0,t2
sub184046_601_t2_ax,2,0,t2
sub184046_601_t2_ax,3,0,t2
sub184046_601_t2_ax,4,0,t2
sub184046_601_t2_ax,5,0,t2
sub184046_601_t2_ax,6,0,t2
sub184046_601_t2_ax,7,0,t2
sub273680_601_t2_ax,0,0,t2
sub273680_601_t2_ax,1,0,t2
sub273680_601_t2_ax,2,0,t2
sub273680_601_t2_ax,3,0,t2
sub273680_601_t2_ax,4,0,t2
sub273680_601_t2_ax,5,0,t2
sub273680_601_t2_ax,6,0,t2
sub273680_601_t2_ax,7,0,t2
sub064014_4_t2_ax,0,0,t2
sub064014_4_t2_ax,1,0,t2
sub064014_4_t2_ax,2,0,t2
sub064014_4_t2_ax,3,0,t2
sub064014_4_t2_ax,4,0,t2
sub064014_4_t2_ax,5,0,t2
sub064014_4_t2_ax,6,0,t2
sub064014_4_t2_ax,7,0,t2
sub064014_4_t2_ax,8,0,t2
sub064014_4_t2_ax,9,0,t2
sub064014_4_t2_ax,10,0,t2
sub064014_4_t2_ax,11,0,t2
sub064014_4_t2_ax,12,0,t2
sub064014_4_t2_ax,13,0,t2
sub064014_4_t2_ax,14,0,t2
sub064014_4_t2_ax,15,0,t2
sub064014_4_t2_ax,16,0,t2
sub064014_4_t2_ax,17,0,t2
sub064014_4_t2_ax,18,0,t2
sub064014_4_t2_ax,19,0,t2
sub254414_6_t2_ax,0,0,t2
sub254414_6_t2_ax,1,0,t2
sub254414_6_t2_ax,2,0,t2
sub254414_6_t2_ax,3,0,t2
sub254414_6_t2_ax,4,0,t2
sub254414_6_t2_ax,5,0,t2
sub254414_6_t2_ax,6,0,t2
sub254414_6_t2_ax,7,0,t2
sub254414_6_t2_ax,8,0,t2
sub254414_6_t2_ax,9,0,t2
sub254414_6_t2_ax,10,0,t2
sub254414_6_t2_ax,11,0,t2
sub254414_6_t2_ax,12,0,t2
sub254414_6_t2_ax,13,0,t2
sub254414_6_t2_ax,14,0,t2
sub254414_6_t2_ax,15,0,t2
sub254414_6_t2_ax,16,0,t2
sub254414_6_t2_ax,17,0,t2
sub254414_6_t2_ax,18,0,t2
sub254414_6_t2_ax,19,0,t2
sub254414_6_t2_ax,20,0,t2
sub254414_6_t2_ax,21,0,t2
sub200200_601_t2_ax,0,0,t2
sub200200_601_t2_ax,1,0,t2
sub200200_601_t2_ax,2,0,t2
sub200200_601_t2_ax,3,0,t2
sub200200_601_t2_ax,4,0,t2
sub200200_601_t2_ax,5,0,t2
sub200200_601_t2_ax,6,0,t2
sub200200_601_t2_ax,7,0,t2
sub289100_901_t2_ffe,0,0,t2
sub289100_901_t2_ffe,1,0,t2
sub289100_901_t2_ffe,2,0,t2
sub289100_901_t2_ffe,3,0,t2
sub289100_901_t2_ffe,4,0,t2
sub289100_901_t2_ffe,5,0,t2
sub289100_901_t2_ffe,6,0,t2
sub289100_901_t2_ffe,7,0,t2
sub124374_601_t2w_ax,0,0,t2
sub124374_601_t2w_ax,1,0,t2
sub124374_601_t2w_ax,2,0,t2
sub124374_601_t2w_ax,3,0,t2
sub124374_601_t2w_ax,4,0,t2
sub124374_601_t2w_ax,5,0,t2
sub124374_601_t2w_ax,6,0,t2
sub124374_601_t2w_ax,7,0,t2
sub124374_601_t2w_ax,8,0,t2
sub124374_601_t2w_ax,9,0,t2
sub124374_601_t2w_ax,10,0,t2
sub124374_601_t2w_ax,11,0,t2
sub124374_601_t2w_ax,12,0,t2
sub124374_601_t2w_ax,13,0,t2
sub124374_601_t2w_ax,14,0,t2
sub124374_601_t2w_ax,15,0,t2
sub124374_601_t2w_ax,16,0,t2
sub124374_601_t2w_ax,17,0,t2
sub124374_601_t2w_ax,18,0,t2
sub124374_601_t2w_ax,19,0,t2
sub124374_601_t2w_ax,20,0,t2
sub124374_601_t2w_ax,21,0,t2
sub302644_601_t2_ax,0,0,t2
sub302644_601_t2_ax,1,0,t2
sub302644_601_t2_ax,2,0,t2
sub302644_601_t2_ax,3,0,t2
sub302644_601_t2_ax,4,0,t2
sub302644_601_t2_ax,5,0,t2
sub302644_601_t2_ax,6,0,t2
sub302644_601_t2_ax,7,0,t2
sub312974_601_t2_ax,0,0,t2
sub312974_601_t2_ax,1,0,t2
sub312974_601_t2_ax,2,0,t2
sub312974_601_t2_ax,3,0,t2
sub312974_601_t2_ax,4,0,t2
sub312974_601_t2_ax,5,0,t2
sub312974_601_t2_ax,6,0,t2
sub312974_601_t2_ax,7,0,t2
sub216241_601_t2_ax,0,0,t2
sub216241_601_t2_ax,1,0,t2
sub216241_601_t2_ax,2,0,t2
sub216241_601_t2_ax,3,0,t2
sub216241_601_t2_ax,4,0,t2
sub216241_601_t2_ax,5,0,t2
sub216241_601_t2_ax,6,0,t2
sub216241_601_t2_ax,7,0,t2
sub369659_601_t2_ax,0,0,t2
sub369659_601_t2_ax,1,0,t2
sub369659_601_t2_ax,2,0,t2
sub369659_601_t2_ax,3,0,t2
sub369659_601_t2_ax,4,0,t2
sub369659_601_t2_ax,5,0,t2
sub369659_601_t2_ax,6,0,t2
sub369659_601_t2_ax,7,0,t2
sub291331_501_t2_ax,0,0,t2
sub291331_501_t2_ax,1,0,t2
sub291331_501_t2_ax,2,0,t2
sub291331_501_t2_ax,3,0,t2
sub291331_501_t2_ax,4,0,t2
sub291331_501_t2_ax,5,0,t2
sub291331_501_t2_ax,6,0,t2
sub291331_501_t2_ax,7,0,t2
sub291331_501_t2_ax,8,0,t2
sub291331_501_t2_ax,9,0,t2
sub291331_501_t2_ax,10,0,t2
sub291331_501_t2_ax,11,0,t2
sub291331_501_t2_ax,12,0,t2
sub291331_501_t2_ax,13,0,t2
sub291331_501_t2_ax,14,0,t2
sub291331_501_t2_ax,15,0,t2
sub291331_501_t2_ax,16,0,t2
sub291331_501_t2_ax,17,0,t2
sub291331_501_t2_ax,18,0,t2
sub291331_501_t2_ax,19,0,t2
sub291331_501_t2_ax,20,0,t2
sub291331_501_t2_ax,21,0,t2
sub289100_601_t2w_ax,0,0,t2
sub289100_601_t2w_ax,1,0,t2
sub289100_601_t2w_ax,2,0,t2
sub289100_601_t2w_ax,3,0,t2
sub289100_601_t2w_ax,4,0,t2
sub289100_601_t2w_ax,5,0,t2
sub289100_601_t2w_ax,6,0,t2
sub289100_601_t2w_ax,7,0,t2
sub289100_601_t2w_ax,8,0,t2
sub289100_601_t2w_ax,9,0,t2
sub289100_601_t2w_ax,10,0,t2
sub289100_601_t2w_ax,11,0,t2
sub289100_601_t2w_ax,12,0,t2
sub289100_601_t2w_ax,13,0,t2
sub289100_601_t2w_ax,14,0,t2
sub289100_601_t2w_ax,15,0,t2
sub289100_601_t2w_ax,16,0,t2
sub289100_601_t2w_ax,17,0,t2
sub289100_601_t2w_ax,18,0,t2
sub289100_601_t2w_ax,19,0,t2
sub289100_601_t2w_ax,20,0,t2
sub289100_601_t2w_ax,21,0,t2
sub454067_701_t2_ax,0,0,t2
sub454067_701_t2_ax,1,0,t2
sub454067_701_t2_ax,2,0,t2
sub454067_701_t2_ax,3,0,t2
sub454067_701_t2_ax,4,0,t2
sub454067_701_t2_ax,5,0,t2
sub454067_701_t2_ax,6,0,t2
sub454067_701_t2_ax,7,0,t2
sub349072_601_t2_ax,0,0,t2
sub349072_601_t2_ax,1,0,t2
sub349072_601_t2_ax,2,0,t2
sub349072_601_t2_ax,3,0,t2
sub349072_601_t2_ax,4,0,t2
sub349072_601_t2_ax,5,0,t2
sub349072_601_t2_ax,6,0,t2
sub349072_601_t2_ax,7,0,t2
sub363014_4_t2_ax,0,0,t2
sub363014_4_t2_ax,1,0,t2
sub363014_4_t2_ax,2,0,t2
sub363014_4_t2_ax,3,0,t2
sub363014_4_t2_ax,4,0,t2
sub363014_4_t2_ax,5,0,t2
sub363014_4_t2_ax,6,0,t2
sub363014_4_t2_ax,7,0,t2
sub363014_4_t2_ax,8,0,t2
sub363014_4_t2_ax,9,0,t2
sub363014_4_t2_ax,10,0,t2
sub363014_4_t2_ax,11,0,t2
sub363014_4_t2_ax,12,0,t2
sub363014_4_t2_ax,13,0,t2
sub363014_4_t2_ax,14,0,t2
sub363014_4_t2_ax,15,0,t2
sub363014_4_t2_ax,16,0,t2
sub363014_4_t2_ax,17,0,t2
sub363014_4_t2_ax,18,0,t2
sub363014_4_t2_ax,19,0,t2
sub562500_901_t2_ffe,0,0,t2
sub562500_901_t2_ffe,1,0,t2
sub562500_901_t2_ffe,2,0,t2
sub562500_901_t2_ffe,3,0,t2
sub562500_901_t2_ffe,4,0,t2
sub562500_901_t2_ffe,5,0,t2
sub562500_901_t2_ffe,6,0,t2
sub562500_901_t2_ffe,7,0,t2
sub456899_601_t2_ax,0,0,t2
sub456899_601_t2_ax,1,0,t2
sub456899_601_t2_ax,2,0,t2
sub456899_601_t2_ax,3,0,t2
sub456899_601_t2_ax,4,0,t2
sub456899_601_t2_ax,5,0,t2
sub456899_601_t2_ax,6,0,t2
sub456899_601_t2_ax,7,0,t2
sub407087_5_t2_ax,0,0,t2
sub407087_5_t2_ax,1,0,t2
sub407087_5_t2_ax,2,0,t2
sub407087_5_t2_ax,3,0,t2
sub407087_5_t2_ax,4,0,t2
sub407087_5_t2_ax,5,0,t2
sub407087_5_t2_ax,6,0,t2
sub407087_5_t2_ax,7,0,t2
sub407087_5_t2_ax,8,0,t2
sub407087_5_t2_ax,9,0,t2
sub407087_5_t2_ax,10,0,t2
sub407087_5_t2_ax,11,0,t2
sub407087_5_t2_ax,12,0,t2
sub407087_5_t2_ax,13,0,t2
sub407087_5_t2_ax,14,0,t2
sub407087_5_t2_ax,15,0,t2
sub407087_5_t2_ax,16,0,t2
sub407087_5_t2_ax,17,0,t2
sub407087_5_t2_ax,18,0,t2
sub407087_5_t2_ax,19,0,t2
sub407087_5_t2_ax,20,0,t2
sub407087_5_t2_ax,21,0,t2
sub625908_4_t2_ax,0,0,t2
sub625908_4_t2_ax,1,0,t2
sub625908_4_t2_ax,2,0,t2
sub625908_4_t2_ax,3,0,t2
sub625908_4_t2_ax,4,0,t2
sub625908_4_t2_ax,5,0,t2
sub625908_4_t2_ax,6,0,t2
sub625908_4_t2_ax,7,0,t2
sub625908_4_t2_ax,8,0,t2
sub625908_4_t2_ax,9,0,t2
sub625908_4_t2_ax,10,0,t2
sub625908_4_t2_ax,11,0,t2
sub625908_4_t2_ax,12,0,t2
sub625908_4_t2_ax,13,0,t2
sub625908_4_t2_ax,14,0,t2
sub625908_4_t2_ax,15,0,t2
sub625908_4_t2_ax,16,0,t2
sub625908_4_t2_ax,17,0,t2
sub625908_4_t2_ax,18,0,t2
sub625908_4_t2_ax,19,0,t2
sub625908_4_t2_ax,20,0,t2
sub625908_4_t2_ax,21,0,t2
sub476526_5_t2_ax,0,0,t2
sub476526_5_t2_ax,1,0,t2
sub476526_5_t2_ax,2,0,t2
sub476526_5_t2_ax,3,0,t2
sub476526_5_t2_ax,4,0,t2
sub476526_5_t2_ax,5,0,t2
sub476526_5_t2_ax,6,0,t2
sub476526_5_t2_ax,7,0,t2
sub476526_5_t2_ax,8,0,t2
sub476526_5_t2_ax,9,0,t2
sub476526_5_t2_ax,10,0,t2
sub476526_5_t2_ax,11,0,t2
sub476526_5_t2_ax,12,0,t2
sub476526_5_t2_ax,13,0,t2
sub476526_5_t2_ax,14,0,t2
sub476526_5_t2_ax,15,0,t2
sub476526_5_t2_ax,16,0,t2
sub476526_5_t2_ax,17,0,t2
sub476526_5_t2_ax,18,0,t2
sub476526_5_t2_ax,19,0,t2
sub476526_5_t2_ax,20,0,t2
sub476526_5_t2_ax,21,0,t2
sub663693_701_t2_ax,0,0,t2
sub663693_701_t2_ax,1,0,t2
sub663693_701_t2_ax,2,0,t2
sub663693_701_t2_ax,3,0,t2
sub663693_701_t2_ax,4,0,t2
sub663693_701_t2_ax,5,0,t2
sub663693_701_t2_ax,6,0,t2
sub663693_701_t2_ax,7,0,t2
sub373785_601_t2w_ax,0,0,t2
sub373785_601_t2w_ax,1,0,t2
sub373785_601_t2w_ax,2,0,t2
sub373785_601_t2w_ax,3,0,t2
sub373785_601_t2w_ax,4,0,t2
sub373785_601_t2w_ax,5,0,t2
sub373785_601_t2w_ax,6,0,t2
sub373785_601_t2w_ax,7,0,t2
sub373785_601_t2w_ax,8,0,t2
sub373785_601_t2w_ax,9,0,t2
sub373785_601_t2w_ax,10,0,t2
sub373785_601_t2w_ax,11,0,t2
sub373785_601_t2w_ax,12,0,t2
sub373785_601_t2w_ax,13,0,t2
sub373785_601_t2w_ax,14,0,t2
sub373785_601_t2w_ax,15,0,t2
sub373785_601_t2w_ax,16,0,t2
sub373785_601_t2w_ax,17,0,t2
sub373785_601_t2w_ax,18,0,t2
sub373785_601_t2w_ax,19,0,t2
sub373785_601_t2w_ax,20,0,t2
sub373785_601_t2w_ax,21,0,t2
sub566260_601_t2w_ax,0,0,t2
sub566260_601_t2w_ax,1,0,t2
sub566260_601_t2w_ax,2,0,t2
sub566260_601_t2w_ax,3,0,t2
sub566260_601_t2w_ax,4,0,t2
sub566260_601_t2w_ax,5,0,t2
sub566260_601_t2w_ax,6,0,t2
sub566260_601_t2w_ax,7,0,t2
sub566260_601_t2w_ax,8,0,t2
sub566260_601_t2w_ax,9,0,t2
sub566260_601_t2w_ax,10,0,t2
sub566260_601_t2w_ax,11,0,t2
sub566260_601_t2w_ax,12,0,t2
sub566260_601_t2w_ax,13,0,t2
sub566260_601_t2w_ax,14,0,t2
sub566260_601_t2w_ax,15,0,t2
sub566260_601_t2w_ax,16,0,t2
sub566260_601_t2w_ax,17,0,t2
sub566260_601_t2w_ax,18,0,t2
sub566260_601_t2w_ax,19,0,t2
sub566260_601_t2w_ax,20,0,t2
sub566260_601_t2w_ax,21,0,t2
sub566260_601_t2w_ax,22,0,t2
sub566260_601_t2w_ax,23,0,t2
sub695718_601_t2_ax,0,0,t2
sub695718_601_t2_ax,1,0,t2
sub695718_601_t2_ax,2,0,t2
sub695718_601_t2_ax,3,0,t2
sub695718_601_t2_ax,4,0,t2
sub695718_601_t2_ax,5,0,t2
sub695718_601_t2_ax,6,0,t2
sub695718_601_t2_ax,7,0,t2
sub636399_4_t2_ax,0,0,t2
sub636399_4_t2_ax,1,0,t2
sub636399_4_t2_ax,2,0,t2
sub636399_4_t2_ax,3,0,t2
sub636399_4_t2_ax,4,0,t2
sub636399_4_t2_ax,5,0,t2
sub636399_4_t2_ax,6,0,t2
sub636399_4_t2_ax,7,0,t2
sub636399_4_t2_ax,8,0,t2
sub636399_4_t2_ax,9,0,t2
sub636399_4_t2_ax,10,0,t2
sub636399_4_t2_ax,11,0,t2
sub636399_4_t2_ax,12,0,t2
sub636399_4_t2_ax,13,0,t2
sub636399_4_t2_ax,14,0,t2
sub636399_4_t2_ax,15,0,t2
sub636399_4_t2_ax,16,0,t2
sub636399_4_t2_ax,17,0,t2
sub636399_4_t2_ax,18,0,t2
sub636399_4_t2_ax,19,0,t2
sub394486_501_t2_ax,0,0,t2
sub394486_501_t2_ax,1,0,t2
sub394486_501_t2_ax,2,0,t2
sub394486_501_t2_ax,3,0,t2
sub394486_501_t2_ax,4,0,t2
sub394486_501_t2_ax,5,0,t2
sub394486_501_t2_ax,6,0,t2
sub394486_501_t2_ax,7,0,t2
sub394486_501_t2_ax,8,0,t2
sub394486_501_t2_ax,9,0,t2
sub394486_501_t2_ax,10,0,t2
sub394486_501_t2_ax,11,0,t2
sub394486_501_t2_ax,12,0,t2
sub394486_501_t2_ax,13,0,t2
sub394486_501_t2_ax,14,0,t2
sub394486_501_t2_ax,15,0,t2
sub394486_501_t2_ax,16,0,t2
sub394486_501_t2_ax,17,0,t2
sub394486_501_t2_ax,18,0,t2
sub394486_501_t2_ax,19,0,t2
sub394486_501_t2_ax,20,0,t2
sub394486_501_t2_ax,21,0,t2
sub562500_601_t2w_ax,0,0,t2
sub562500_601_t2w_ax,1,0,t2
sub562500_601_t2w_ax,2,0,t2
sub562500_601_t2w_ax,3,0,t2
sub562500_601_t2w_ax,4,0,t2
sub562500_601_t2w_ax,5,0,t2
sub562500_601_t2w_ax,6,0,t2
sub562500_601_t2w_ax,7,0,t2
sub562500_601_t2w_ax,8,0,t2
sub562500_601_t2w_ax,9,0,t2
sub562500_601_t2w_ax,10,0,t2
sub562500_601_t2w_ax,11,0,t2
sub562500_601_t2w_ax,12,0,t2
sub562500_601_t2w_ax,13,0,t2
sub562500_601_t2w_ax,14,0,t2
sub562500_601_t2w_ax,15,0,t2
sub562500_601_t2w_ax,16,0,t2
sub562500_601_t2w_ax,17,0,t2
sub562500_601_t2w_ax,18,0,t2
sub562500_601_t2w_ax,19,0,t2
sub562500_601_t2w_ax,20,0,t2
sub562500_601_t2w_ax,21,0,t2
sub639787_501_t2_ax,0,0,t2
sub639787_501_t2_ax,1,0,t2
sub639787_501_t2_ax,2,0,t2
sub639787_501_t2_ax,3,0,t2
sub639787_501_t2_ax,4,0,t2
sub639787_501_t2_ax,5,0,t2
sub639787_501_t2_ax,6,0,t2
sub639787_501_t2_ax,7,0,t2
sub639787_501_t2_ax,8,0,t2
sub639787_501_t2_ax,9,0,t2
sub639787_501_t2_ax,10,0,t2
sub639787_501_t2_ax,11,0,t2
sub639787_501_t2_ax,12,0,t2
sub639787_501_t2_ax,13,0,t2
sub639787_501_t2_ax,14,0,t2
sub639787_501_t2_ax,15,0,t2
sub639787_501_t2_ax,16,0,t2
sub639787_501_t2_ax,17,0,t2
sub639787_501_t2_ax,18,0,t2
sub639787_501_t2_ax,19,0,t2
sub639787_501_t2_ax,20,0,t2
sub639787_501_t2_ax,21,0,t2
sub662185_501_t2_ax,0,0,t2
sub662185_501_t2_ax,1,0,t2
sub662185_501_t2_ax,2,0,t2
sub662185_501_t2_ax,3,0,t2
sub662185_501_t2_ax,4,0,t2
sub662185_501_t2_ax,5,0,t2
sub662185_501_t2_ax,6,0,t2
sub662185_501_t2_ax,7,0,t2
sub662185_501_t2_ax,8,0,t2
sub662185_501_t2_ax,9,0,t2
sub662185_501_t2_ax,10,0,t2
sub662185_501_t2_ax,11,0,t2
sub662185_501_t2_ax,12,0,t2
sub662185_501_t2_ax,13,0,t2
sub662185_501_t2_ax,14,0,t2
sub662185_501_t2_ax,15,0,t2
sub662185_501_t2_ax,16,0,t2
sub662185_501_t2_ax,17,0,t2
sub662185_501_t2_ax,18,0,t2
sub662185_501_t2_ax,19,0,t2
sub662185_501_t2_ax,20,0,t2
sub662185_501_t2_ax,21,0,t2
sub750025_601_t2_ax,0,0,t2
sub750025_601_t2_ax,1,0,t2
sub750025_601_t2_ax,2,0,t2
sub750025_601_t2_ax,3,0,t2
sub750025_601_t2_ax,4,0,t2
sub750025_601_t2_ax,5,0,t2
sub750025_601_t2_ax,6,0,t2
sub750025_601_t2_ax,7,0,t2
sub839768_601_t2_ax,0,0,t2
sub839768_601_t2_ax,1,0,t2
sub839768_601_t2_ax,2,0,t2
sub839768_601_t2_ax,3,0,t2
sub839768_601_t2_ax,4,0,t2
sub839768_601_t2_ax,5,0,t2
sub839768_601_t2_ax,6,0,t2
sub839768_601_t2_ax,7,0,t2
sub916680_601_t2_ax,0,0,t2
sub916680_601_t2_ax,1,0,t2
sub916680_601_t2_ax,2,0,t2
sub916680_601_t2_ax,3,0,t2
sub916680_601_t2_ax,4,0,t2
sub916680_601_t2_ax,5,0,t2
sub916680_601_t2_ax,6,0,t2
sub916680_601_t2_ax,7,0,t2
sub890541_601_t2_ax,0,0,t2
sub890541_601_t2_ax,1,0,t2
sub890541_601_t2_ax,2,0,t2
sub890541_601_t2_ax,3,0,t2
sub890541_601_t2_ax,4,0,t2
sub890541_601_t2_ax,5,0,t2
sub890541_601_t2_ax,6,0,t2
sub890541_601_t2_ax,7,0,t2
sub918838_601_t2_ax,0,0,t2
sub918838_601_t2_ax,1,0,t2
sub918838_601_t2_ax,2,0,t2
sub918838_601_t2_ax,3,0,t2
sub918838_601_t2_ax,4,0,t2
sub918838_601_t2_ax,5,0,t2
sub918838_601_t2_ax,6,0,t2
sub918838_601_t2_ax,7,0,t2
sub819871_501_t2_ax_thin,0,0,t2
sub819871_501_t2_ax_thin,1,0,t2
sub819871_501_t2_ax_thin,2,0,t2
sub819871_501_t2_ax_thin,3,0,t2
sub819871_501_t2_ax_thin,4,0,t2
sub819871_501_t2_ax_thin,5,0,t2
sub819871_501_t2_ax_thin,6,0,t2
sub819871_501_t2_ax_thin,7,0,t2
sub819871_501_t2_ax_thin,8,0,t2
sub819871_501_t2_ax_thin,9,0,t2
sub819871_501_t2_ax_thin,10,0,t2
sub819871_501_t2_ax_thin,11,0,t2
sub819871_501_t2_ax_thin,12,0,t2
sub819871_501_t2_ax_thin,13,0,t2
sub819871_501_t2_ax_thin,14,0,t2
sub819871_501_t2_ax_thin,15,0,t2
sub819871_501_t2_ax_thin,16,0,t2
sub819871_501_t2_ax_thin,17,0,t2
sub819871_501_t2_ax_thin,18,0,t2
sub819871_501_t2_ax_thin,19,0,t2
sub819871_501_t2_ax_thin,20,0,t2
sub819871_501_t2_ax_thin,21,0,t2
sub777260_4_t2_ax,0,0,t2
sub777260_4_t2_ax,1,0,t2
sub777260_4_t2_ax,2,0,t2
sub777260_4_t2_ax,3,0,t2
sub777260_4_t2_ax,4,0,t2
sub777260_4_t2_ax,5,0,t2
sub777260_4_t2_ax,6,0,t2
sub777260_4_t2_ax,7,0,t2
sub777260_4_t2_ax,8,0,t2
sub777260_4_t2_ax,9,0,t2
sub777260_4_t2_ax,10,0,t2
sub777260_4_t2_ax,11,0,t2
sub777260_4_t2_ax,12,0,t2
sub777260_4_t2_ax,13,0,t2
sub777260_4_t2_ax,14,0,t2
sub777260_4_t2_ax,15,0,t2
sub777260_4_t2_ax,16,0,t2
sub777260_4_t2_ax,17,0,t2
sub777260_4_t2_ax,18,0,t2
sub777260_4_t2_ax,19,0,t2
sub806526_601_t2_ax,0,0,t2
sub806526_601_t2_ax,1,0,t2
sub806526_601_t2_ax,2,0,t2
sub806526_601_t2_ax,3,0,t2
sub806526_601_t2_ax,4,0,t2
sub806526_601_t2_ax,5,0,t2
sub806526_601_t2_ax,6,0,t2
